S.No,study_id,Publication,Phytopathogen,Plants,Plant species,Plant family,Life style,Microbial species,Types of microbes,Microbial richness,Method of application,Experimental condition,Experimental duration,Response variable,Unit,N_ctrl,mean_ctrl,SD_ctrl,N_trt,mean_trt,SD_trt,R,lnR,Var(lnR)
468,26,Narasimha Moorthy et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Lactobacillus paracasei subsp. tolerans,others,Single,Soil drench,Green house,60DAI,Wilt incidence,%,4,100,0,4,44.598,2.7118,0.44598,-0.807481171,0.000924325
469,26,Narasimha Moorthy et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Lactobacillus paracasei subsp. tolerans,others,Single,Soil drench,Green house,60DAI,Wilt incidence,%,4,100,0,4,48.264,2.9395,0.48264,-0.728484245,0.000927343
470,26,Narasimha Moorthy et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Lactobacillus paracasei subsp. tolerans,others,Single,Soil drench,Green house,60DAI,Wilt incidence,%,4,100,0,4,45.598,1.36349,0.45598,-0.78530633,0.000223539
471,26,Narasimha Moorthy et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Lactobacillus paracasei subsp. Paracasei,others,Single,Seed treatment,Green house,60DAI,Shoot length,Centimeter,4,19.33,0,4,14.332,1.225,0.741438179,-0.299163494,0.001826411
472,26,Narasimha Moorthy et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Lactobacillus paracasei subsp. Paracasei,others,Single,Seed treatment,Green house,60DAI,Shoot length,Centimeter,4,17,0,4,12.732,1.09046,0.748941176,-0.289094835,0.00183386
473,26,Narasimha Moorthy et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Lactobacillus paracasei subsp. Paracasei,others,Single,Seed treatment,Green house,60DAI,Shoot length,Centimeter,4,19,0,4,13.33,0.7446,0.701578947,-0.354421845,0.000780056
474,26,Narasimha Moorthy et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Lactobacillus paracasei subsp. Paracasei,others,Single,Seed treatment,Green house,60DAI,Root length,Centimeter,4,18,0,4,12.398,1.163237,0.688777778,-0.372836589,0.002200762
475,26,Narasimha Moorthy et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Lactobacillus paracasei subsp. Paracasei,others,Single,Seed treatment,Green house,60DAI,Root length,Centimeter,4,18,0,4,12.198,0.7298,0.677666667,-0.389099754,0.000894892
476,26,Narasimha Moorthy et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Lactobacillus paracasei subsp. Paracasei,others,Single,Seed treatment,Green house,60DAI,Root length,Centimeter,4,18,0,4,13.13,0.692026,0.729444444,-0.31547207,0.000694473
477,26,Narasimha Moorthy et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Lactobacillus paracasei subsp. Paracasei,others,Single,Seed treatment,Green house,60DAI,Fresh weight,g,4,19.53,0,4,22.776,0.746043,1.166205837,0.153755605,0.000268233
478,26,Narasimha Moorthy et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Lactobacillus paracasei subsp. Paracasei,others,Single,Seed treatment,Green house,60DAI,Fresh weight,g,4,18.43,0,4,23.33,0.67819,1.265870863,0.235760314,0.000211258
479,26,Narasimha Moorthy et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Lactobacillus paracasei subsp. Paracasei,others,Single,Seed treatment,Green house,60DAI,Fresh weight,g,4,21.53,0,4,23.264,0.675818,1.080538783,0.07745979,0.000210975
480,26,Narasimha Moorthy et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Lactobacillus paracasei subsp. Paracasei,others,Single,Seed treatment,Green house,60DAI,Wilt incidence,%,4,100,0,4,46.33,3.177,0.4633,-0.769380487,0.001175574
481,26,Narasimha Moorthy et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Lactobacillus paracasei subsp. Paracasei,others,Single,Seed treatment,Green house,60DAI,Wilt incidence,%,4,100,0,4,49.996,2.506438,0.49996,-0.693227184,0.000628324
482,26,Narasimha Moorthy et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Lactobacillus paracasei subsp. Paracasei,others,Single,Seed treatment,Green house,60DAI,Wilt incidence,%,4,100,0,4,50.864,1.80299,0.50864,-0.676014782,0.000314127
483,26,Narasimha Moorthy et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Lactobacillus paracasei subsp. Paracasei,others,Single,Soil drench,Green house,60DAI,Shoot length,Centimeter,4,20.66,0,4,14.332,1.6345,0.693707648,-0.365704664,0.003251594
484,26,Narasimha Moorthy et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Lactobacillus paracasei subsp. Paracasei,others,Single,Soil drench,Green house,60DAI,Shoot length,Centimeter,4,18.33,0,4,15.466,0.7686,0.84375341,-0.169894996,0.000617426
485,26,Narasimha Moorthy et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Lactobacillus paracasei subsp. Paracasei,others,Single,Soil drench,Green house,60DAI,Shoot length,Centimeter,4,21.66,0,4,15,0.504757,0.692520776,-0.36741704,0.000283088
486,26,Narasimha Moorthy et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Lactobacillus paracasei subsp. Paracasei,others,Single,Soil drench,Green house,60DAI,Root length,Centimeter,4,20.33,0,4,13,1.4142,0.63944909,-0.44714827,0.002958523
487,26,Narasimha Moorthy et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Lactobacillus paracasei subsp. Paracasei,others,Single,Soil drench,Green house,60DAI,Root length,Centimeter,4,20.33,0,4,12.932,1.13959,0.636104279,-0.452392768,0.001941359
488,26,Narasimha Moorthy et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Lactobacillus paracasei subsp. Paracasei,others,Single,Soil drench,Green house,60DAI,Root length,Centimeter,4,20.33,0,4,12.93,1.113,0.636005903,-0.452547435,0.001852394
489,26,Narasimha Moorthy et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Lactobacillus paracasei subsp. Paracasei,others,Single,Soil drench,Green house,60DAI,Fresh weight,g,4,82.23,0,4,24.384,0.88799,0.296534112,-1.215593019,0.000331548
490,26,Narasimha Moorthy et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Lactobacillus paracasei subsp. Paracasei,others,Single,Soil drench,Green house,60DAI,Fresh weight,g,4,17.56,0,4,25.104,0.6777,1.429612756,0.357403608,0.000182192
491,26,Narasimha Moorthy et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Lactobacillus paracasei subsp. Paracasei,others,Single,Soil drench,Green house,60DAI,Fresh weight,g,4,18.5,0,4,24.102,0.59116,1.302810811,0.264524093,0.000150399
492,26,Narasimha Moorthy et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Lactobacillus paracasei subsp. Paracasei,others,Single,Soil drench,Green house,60DAI,Wilt incidence,%,4,100,0,4,47.464,2.23029,0.47464,-0.745198657,0.000551994
493,26,Narasimha Moorthy et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Lactobacillus paracasei subsp. Paracasei,others,Single,Soil drench,Green house,60DAI,Wilt incidence,%,4,100,0,4,48.866,1.7087,0.48866,-0.716088328,0.000305674
494,26,Narasimha Moorthy et al. 2012,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Lactobacillus paracasei subsp. Paracasei,others,Single,Soil drench,Green house,60DAI,Wilt incidence,%,4,100,0,4,48.598,1.07798,0.48598,-0.721587808,0.000123006
495,27,Nawangsih et al. 2012,Ralstonia solanacearum,Peanut,Arachis hypogaea,Solanaceae,Annual,Bacillus subtilis,Bacillus spp.,Single,Soil drench,Green house,42DAI,Plant height,centimeter,6,22.3,2.15,6,29.2,2.525,1.30941704,0.269582031,0.002795482
496,27,Nawangsih et al. 2012,Ralstonia solanacearum,Peanut,Arachis hypogaea,Solanaceae,Annual,Bacillus spp.,Bacillus spp.,Single,Soil drench,Green house,42DAI,Plant height,centimeter,6,22.3,2.15,6,34.2,2.525,1.533632287,0.427638966,0.002457718
497,27,Nawangsih et al. 2012,Ralstonia solanacearum,Peanut,Arachis hypogaea,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,42DAI,Plant height,centimeter,6,22.3,2.15,6,33.6,2.525,1.506726457,0.409939389,0.002490454
498,27,Nawangsih et al. 2012,Ralstonia solanacearum,Peanut,Arachis hypogaea,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,42DAI,Plant height,centimeter,6,22.3,2.15,6,32.8,2.525,1.470852018,0.385841837,0.002536927
499,27,Nawangsih et al. 2012,Ralstonia solanacearum,Peanut,Arachis hypogaea,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,42DAI,Plant height,centimeter,6,22.3,2.15,6,36.5,2.525,1.6367713,0.492725582,0.002346831
500,27,Nawangsih et al. 2012,Ralstonia solanacearum,Peanut,Arachis hypogaea,Solanaceae,Annual,Bacillus subtilis,Bacillus spp.,Single,Soil drench,Green house,42DAI,Wilt severity,%,6,35.42,2.484,6,10.83,2.688,0.305759458,-0.4039956,0.011086861
501,27,Nawangsih et al. 2012,Ralstonia solanacearum,Peanut,Arachis hypogaea,Solanaceae,Annual,Bacillus spp.,Bacillus spp.,Single,Soil drench,Green house,42DAI,Wilt severity,%,6,35.42,2.484,6,7.92,2.688,0.223602484,-0.4039956,0.020017741
502,27,Nawangsih et al. 2012,Ralstonia solanacearum,Peanut,Arachis hypogaea,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,42DAI,Wilt severity,%,6,35.42,2.484,6,5.83,2.688,0.164596273,-0.405465108,0.03624962
503,27,Nawangsih et al. 2012,Ralstonia solanacearum,Peanut,Arachis hypogaea,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,42DAI,Wilt severity,%,6,35.42,2.484,6,14.58,2.688,0.411631846,-0.414155335,0.0064846
504,27,Nawangsih et al. 2012,Ralstonia solanacearum,Peanut,Arachis hypogaea,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,42DAI,Wilt severity,%,6,35.42,2.484,6,9.17,2.688,0.258893281,-0.433457125,0.015140544
505,28,Nguyen  et al. 2010,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Enterobacter cloacae,others,Single,Soil drench,Green house,21DAI,Wilt severity,%,3,85.4,2.484,3,29.3,2.688,0.343091335,-0.439621829,0.003087458
506,28,Nguyen  et al. 2010,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Bacillus megaterium,Bacillus spp.,Single,Soil drench,Green house,21DAI,Wilt severity,%,3,85.4,2.484,3,8.3,2.688,0.097189696,-0.439842702,0.035242789
507,28,Nguyen  et al. 2010,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Pichia guillermondii,others,Single,Soil drench,Green house,21DAI,Wilt severity,%,3,85.4,2.484,3,29.2,2.688,0.341920375,-0.464441438,0.003106706
508,28,Nguyen  et al. 2010,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Bacillus firmus,Bacillus spp.,Single,Soil drench,Green house,21DAI,Wilt severity,%,3,85.4,2.484,3,43.8,2.688,0.512880562,-0.477200781,0.001537431
509,28,Nguyen  et al. 2010,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Bacillus spp.,Bacillus spp.,Single,Soil drench,Green house,21DAI,Wilt severity,%,3,85.4,2.484,3,35.6,2.688,0.416861827,-0.487827844,0.002182377
510,28,Nguyen  et al. 2010,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Pseudomonas spp.,Pseudomonas spp.,Single,Soil drench,Green house,21DAI,Wilt severity,%,3,85.4,2.484,3,35.4,2.688,0.414519906,-0.502983187,0.002203911
511,28,Nguyen  et al. 2010,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Enterobacter kobei,others,Single,Soil drench,Green house,21DAI,Wilt severity,%,3,85.4,2.484,3,22.9,2.688,0.268149883,-0.543070158,0.004874692
512,28,Nguyen  et al. 2010,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Candida ethanolica,others,Single,Soil drench,Green house,21DAI,Wilt severity,%,3,85.4,2.484,3,22.9,2.688,0.268149883,-0.549704904,0.004874692
513,28,Nguyen  et al. 2010,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Enterobacter cloacae,others,Single,Soil drench,Green house,21DAI,Wilt severity,%,3,91.7,2.484,3,12.5,2.688,0.136314068,-0.552789823,0.01565866
518,28,Nguyen  et al. 2010,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas spp.,Pseudomonas spp.,Single,Soil drench,Green house,21DAI,Wilt severity,%,3,91.7,2.484,3,56.3,2.688,0.613958561,-0.62814633,0.00100443
519,28,Nguyen  et al. 2010,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Enterobacter kobei,others,Single,Soil drench,Green house,21DAI,Wilt severity,%,3,91.7,2.484,3,66.7,2.688,0.727371865,-0.662741666,0.000785952
520,28,Nguyen  et al. 2010,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Candida ethanolica,others,Single,Soil drench,Green house,21DAI,Wilt severity,%,3,91.7,2.484,3,18.8,2.688,0.205016358,-0.667712283,0.007058898
521,28,Nguyen  et al. 2010,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Enterobacter cloacae,others,Single,Soil drench,Green house,21DAI,Plant height,centimeter,3,40.6,2.15,3,44.1,2.525,1.086206897,0.082691716,0.002027526
522,28,Nguyen  et al. 2010,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Bacillus megaterium,Bacillus spp.,Single,Soil drench,Green house,21DAI,Plant height,centimeter,3,40.6,2.15,3,41.9,2.525,1.032019704,0.03151776,0.002145292
523,28,Nguyen  et al. 2010,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Pichia guillermondii,others,Single,Soil drench,Green house,21DAI,Plant height,centimeter,3,40.6,2.15,3,43.4,2.525,1.068965517,0.066691374,0.002063061
524,28,Nguyen  et al. 2010,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Bacillus firmus,Bacillus spp.,Single,Soil drench,Green house,21DAI,Plant height,centimeter,3,40.6,2.15,3,36.4,2.525,0.896551724,-0.109199292,0.002538747
525,28,Nguyen  et al. 2010,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Bacillus spp.,Bacillus spp.,Single,Soil drench,Green house,21DAI,Plant height,centimeter,3,40.6,2.15,3,45.3,2.525,1.115763547,0.109538966,0.001970399
526,28,Nguyen  et al. 2010,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Pseudomonas spp.,Pseudomonas spp.,Single,Soil drench,Green house,21DAI,Plant height,centimeter,3,40.6,2.15,3,43.8,2.525,1.078817734,0.075865751,0.002042547
527,28,Nguyen  et al. 2010,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Enterobacter kobei,others,Single,Soil drench,Green house,21DAI,Plant height,centimeter,3,40.6,2.15,3,39.8,2.525,0.980295567,-0.019901154,0.002276406
528,28,Nguyen  et al. 2010,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Candida ethanolica,others,Single,Soil drench,Green house,21DAI,Plant height,centimeter,3,40.6,2.15,3,48.8,2.525,1.201970443,0.183962246,0.001827172
529,28,Nguyen  et al. 2010,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Enterobacter cloacae,others,Single,Soil drench,Green house,21DAI,Plant height,centimeter,3,61.4,2.15,3,61.4,2.525,1,0,0.000972435
530,28,Nguyen  et al. 2010,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus megaterium,Bacillus spp.,Single,Soil drench,Green house,21DAI,Plant height,centimeter,3,61.4,2.15,3,70.4,2.525,1.146579805,0.136783428,0.000837515
531,28,Nguyen  et al. 2010,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pichia guillermondii,others,Single,Soil drench,Green house,21DAI,Plant height,centimeter,3,61.4,2.15,3,61.7,2.525,1.004885993,0.004874096,0.000966967
532,28,Nguyen  et al. 2010,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus firmus,Bacillus spp.,Single,Soil drench,Green house,21DAI,Plant height,centimeter,3,61.4,2.15,3,57.1,2.525,0.929967427,-0.072605718,0.001060536
533,28,Nguyen  et al. 2010,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus spp.,Bacillus spp.,Single,Soil drench,Green house,21DAI,Plant height,centimeter,3,61.4,2.15,3,59.7,2.525,0.972312704,-0.028077815,0.001004997
534,28,Nguyen  et al. 2010,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas spp.,Pseudomonas spp.,Single,Soil drench,Green house,21DAI,Plant height,centimeter,3,61.4,2.15,3,53,2.525,0.863192182,-0.147117922,0.001165285
535,28,Nguyen  et al. 2010,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Enterobacter kobei,others,Single,Soil drench,Green house,21DAI,Plant height,centimeter,3,61.4,2.15,3,62,2.525,1.009771987,0.00972455,0.000961577
536,28,Nguyen  et al. 2010,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Candida ethanolica,others,Single,Soil drench,Green house,21DAI,Plant height,centimeter,3,61.4,2.15,3,63.4,2.525,1.03257329,0.032054026,0.00093743
537,28,Nguyen  et al. 2010,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Enterobacter cloacae,others,Single,Soil drench,Green house,21DAI,Dry weight,g/plant,3,6.4,0.85725,3,6.12,0.71,0.95625,-0.044735894,0.010466793
538,28,Nguyen  et al. 2010,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Bacillus megaterium,Bacillus spp.,Single,Soil drench,Green house,21DAI,Dry weight,g/plant,3,6.4,0.85725,3,7.36,0.71,1.15,0.139761942,0.009082435
539,28,Nguyen  et al. 2010,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Pichia guillermondii,others,Single,Soil drench,Green house,21DAI,Dry weight,g/plant,3,6.4,0.85725,3,9.52,0.71,1.4875,0.397096858,0.007834499
540,28,Nguyen  et al. 2010,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Bacillus firmus,Bacillus spp.,Single,Soil drench,Green house,21DAI,Dry weight,g/plant,3,6.4,0.85725,3,5.96,0.71,0.93125,-0.071227509,0.010710904
541,28,Nguyen  et al. 2010,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Bacillus spp.,Bacillus spp.,Single,Soil drench,Green house,21DAI,Dry weight,g/plant,3,6.4,0.85725,3,9.37,0.71,1.4640625,0.381215106,0.007894336
542,28,Nguyen  et al. 2010,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Pseudomonas spp.,Pseudomonas spp.,Single,Soil drench,Green house,21DAI,Dry weight,g/plant,3,6.4,0.85725,3,10.06,0.71,1.571875,0.452269174,0.007640798
543,28,Nguyen  et al. 2010,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Enterobacter kobei,others,Single,Soil drench,Green house,21DAI,Dry weight,g/plant,3,6.4,0.85725,3,7.57,0.71,1.1828125,0.167895077,0.008912717
544,28,Nguyen  et al. 2010,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Candida ethanolica,others,Single,Soil drench,Green house,21DAI,Dry weight,g/plant,3,6.4,0.85725,3,7.71,0.71,1.2046875,0.186220197,0.008807194
545,28,Nguyen  et al. 2010,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Enterobacter cloacae,others,Single,Soil drench,Green house,21DAI,Dry weight,g/plant,3,19.2,0.85725,3,18.7,0.71,0.973958333,-0.026386755,0.001145015
546,28,Nguyen  et al. 2010,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus megaterium,Bacillus spp.,Single,Soil drench,Green house,21DAI,Dry weight,g/plant,3,19.2,0.85725,3,19.5,0.71,1.015625,0.015504187,0.001106397
547,28,Nguyen  et al. 2010,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pichia guillermondii,others,Single,Soil drench,Green house,21DAI,Dry weight,g/plant,3,19.2,0.85725,3,24.6,0.71,1.28125,0.247836164,0.000942162
548,28,Nguyen  et al. 2010,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus firmus,Bacillus spp.,Single,Soil drench,Green house,21DAI,Dry weight,g/plant,3,19.2,0.85725,3,20.4,0.71,1.0625,0.060624622,0.001068265
549,28,Nguyen  et al. 2010,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus spp.,Bacillus spp.,Single,Soil drench,Green house,21DAI,Dry weight,g/plant,3,19.2,0.85725,3,23.2,0.71,1.208333333,0.189242,0.000976685
550,28,Nguyen  et al. 2010,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas spp.,Pseudomonas spp.,Single,Soil drench,Green house,21DAI,Dry weight,g/plant,3,19.2,0.85725,3,22.8,0.71,1.1875,0.171850257,0.000987735
551,28,Nguyen  et al. 2010,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Enterobacter kobei,others,Single,Soil drench,Green house,21DAI,Dry weight,g/plant,3,19.2,0.85725,3,18.6,0.71,0.96875,-0.031748698,0.001150196
552,28,Nguyen  et al. 2010,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Candida ethanolica,others,Single,Soil drench,Green house,21DAI,Dry weight,g/plant,3,19.2,0.85725,3,17.3,0.71,0.901041667,-0.104203778,0.001225934
553,29,Ramesh et al. 2012,Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas aeruginosa,Pseudomonas spp.,Single,Root treatment,Green house,36 DAI,Wilt incidence,%,3,75,2.9,3,37.5,2.91,0.5,-0.693147181,0.002505624
554,29,Ramesh et al. 2012,Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Bacillus subtilis,Bacillus spp.,Single,Root treatment,Green house,36 DAI,Wilt incidence,%,3,75,2.9,3,37.5,2.91,0.5,-0.693147181,0.002505624
555,29,Ramesh et al. 2012,Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Bacillus subtilis,Bacillus spp.,Single,Root treatment,Green house,36 DAI,Wilt incidence,%,3,75,2.9,3,25,2.91,0.333333333,-1.098612289,0.00501469
556,29,Ramesh et al. 2012,Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas spp.,Pseudomonas spp.,Single,Root treatment,Green house,36 DAI,Wilt incidence,%,3,75,2.9,3,62.5,2.91,0.833333333,-0.182321557,0.001220982
557,29,Ramesh et al. 2012,Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas fluorescens,Pseudomonas spp.,Single,Root treatment,Green house,36 DAI,Wilt incidence,%,3,75,2.9,3,75,2.91,1,0,0.001000184
558,29,Ramesh et al. 2012,Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas spp.,Pseudomonas spp.,Single,Root treatment,Green house,36 DAI,Wilt incidence,%,3,75,2.9,3,45.8,2.91,0.610666667,-0.493204022,0.001844025
559,29,Ramesh et al. 2012,Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Bacillus spp.,Bacillus spp.,Single,Root treatment,Green house,36 DAI,Wilt incidence,%,3,75,2.9,3,12.5,2.91,0.166666667,-1.791759469,0.01856365
560,29,Ramesh et al. 2012,Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas cepacia,Pseudomonas spp.,Single,Root treatment,Green house,36 DAI,Wilt incidence,%,3,75,2.9,3,25,2.91,0.333333333,-1.098612289,0.00501469
561,29,Ramesh et al. 2012,Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas mallei,Pseudomonas spp.,Single,Root treatment,Green house,36 DAI,Wilt incidence,%,3,75,2.9,3,12.5,2.91,0.166666667,-1.791759469,0.01856365
562,29,Ramesh et al. 2012,Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas aeruginosa,Pseudomonas spp.,Single,Root treatment,Green house,36 DAI,Wilt incidence,%,3,75,2.9,3,25,2.91,0.333333333,-1.098612289,0.00501469
563,29,Ramesh et al. 2012,Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas spp.,Pseudomonas spp.,Single,Root treatment,Green house,36 DAI,Wilt incidence,%,3,75,2.9,3,50,2.91,0.666666667,-0.405465108,0.00162745
564,29,Ramesh et al. 2012,Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas putida,Pseudomonas spp.,Single,Root treatment,Green house,36 DAI,Wilt incidence,%,3,75,2.9,3,62.5,2.91,0.833333333,-0.182321557,0.001220982
565,29,Ramesh et al. 2012,Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas aeruginosa,Pseudomonas spp.,Single,Root treatment,Green house,36 DAI,Wilt incidence,%,3,75,2.9,3,83.3,2.91,1.110666667,0.104960436,0.000905165
566,29,Ramesh et al. 2012,Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas spp.,Pseudomonas spp.,Single,Root treatment,Green house,36 DAI,Wilt incidence,%,3,75,2.9,3,37.5,2.91,0.5,-0.693147181,0.002505624
567,29,Ramesh et al. 2012,Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas fluorescens,Pseudomonas spp.,Single,Root treatment,Green house,36 DAI,Wilt incidence,%,3,75,2.9,3,50,2.91,0.666666667,-0.405465108,0.00162745
568,29,Ramesh et al. 2012,Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas mallei,Pseudomonas spp.,Single,Root treatment,Green house,36 DAI,Wilt incidence,%,3,75,2.9,3,12.5,2.91,0.166666667,-1.791759469,0.01856365
569,29,Ramesh et al. 2012,Ralstonia solanacearum,Egg plant,Solanum melongena,Solanaceae,Perennial,Pseudomonas spp.,Pseudomonas spp.,Single,Root treatment,Green house,36 DAI,Wilt incidence,%,3,75,2.9,3,37.5,2.91,0.5,-0.693147181,0.002505624
